X,Y,Z
2.043467046089155470e-01,1.089826412259682797e+00,1.597988029640303065e+00
2.037960876251830589e-01,1.033393502041774159e+00,1.598269074754601338e+00
2.032454706414505430e-01,9.769605918238656317e-01,1.598550119868899611e+00
2.026948536577180549e-01,9.205276816059573264e-01,1.598831164983198105e+00
2.021442366739856222e-01,8.640947713880487990e-01,1.599112210097496378e+00
2.015936196902531341e-01,8.076618611701402717e-01,1.599393255211794651e+00
2.010438888669624502e-01,7.543627720326184782e-01,1.599675835205535579e+00
1.459764474757351826e-01,7.543627720326184782e-01,1.626744127877300716e+00
1.464274974544977903e-01,8.070194432654842487e-01,1.626583537745583508e+00
1.468792476443902817e-01,8.630635161096017471e-01,1.626424601926341973e+00
1.473309978342826898e-01,9.191075889537190236e-01,1.626265666107100438e+00
1.477827480241751257e-01,9.751516617978364110e-01,1.626106730287859126e+00
1.482344982140676171e-01,1.031195734641954243e+00,1.625947794468617591e+00
1.501518961443362166e-01,1.087313322467361454e+00,1.625144528009304867e+00
1.506018021619785485e-01,1.143358009932937458e+00,1.624947941401014395e+00
1.508571800933670437e-01,1.208547015651209922e+00,1.623411976380270128e+00
1.466191649068904479e-01,1.287013494988101803e+00,1.612552654149057574e+00
1.387737830033119180e-01,1.354084376554539171e+00,1.593498388348169703e+00
1.282151532306468888e-01,1.413244778305904115e+00,1.568274874329336654e+00
1.162568076835949482e-01,1.462904401878220462e+00,1.539871010748264935e+00
1.045905656705009429e-01,1.501261494455556678e+00,1.512131724022360402e+00
9.331632825405732079e-02,1.532206452245050698e+00,1.485282636672304424e+00
8.262392990148723082e-02,1.557385037466883615e+00,1.459755856655212236e+00
7.347173258379008365e-02,1.576053856683803156e+00,1.437730317068290020e+00
2.866034157860244611e-02,1.589494459271788118e+00,1.433631601914519882e+00
3.485884122064339397e-02,1.572951482056577754e+00,1.456088122806896701e+00
4.139343900951338723e-02,1.553105841942551413e+00,1.479697223916363269e+00
4.898234673319918492e-02,1.526883118503068903e+00,1.506923624153402308e+00
5.713007598017545707e-02,1.493530446822940227e+00,1.536067306872917593e+00
6.531206155260654844e-02,1.452737852235256311e+00,1.565328132112615345e+00
7.361519632426814785e-02,1.400135804913317239e+00,1.595006588889337884e+00
8.062248974404745416e-02,1.338407331717429871e+00,1.620237168637258751e+00
8.549068410818719266e-02,1.269475825042873707e+00,1.638129653660024054e+00
8.766496054442909913e-02,1.189495257203240008e+00,1.646779387931582628e+00
8.743110370408332943e-02,1.131671237741824321e+00,1.647167290277119278e+00
8.710309550304802528e-02,1.077272857740337875e+00,1.647232173443809122e+00
8.677508730201272114e-02,1.022874477738850985e+00,1.647297056610498966e+00
8.644707910097736148e-02,9.684760977373642055e-01,1.647361939777188811e+00
8.603681544901507772e-02,9.140837494561105947e-01,1.647450801591291869e+00
8.489047762797979901e-02,8.597587811954995329e-01,1.647761938723518504e+00
8.457719035333255420e-02,8.053597656362827539e-01,1.647851076500021383e+00
8.426390307868533713e-02,7.543627720326184782e-01,1.647940214276524484e+00
8.778400475509578332e-03,7.543627720326184782e-01,1.662385941280032142e+00
8.890339720956482589e-03,8.053388489058018740e-01,1.662403728633250699e+00
9.002452740519958918e-03,8.597389837258347933e-01,1.662423391369423298e+00
1.107514441789350657e-02,9.142236877080631707e-01,1.662218679204945371e+00
1.119947599656592394e-02,9.686244909069681164e-01,1.662205547053476895e+00
1.132380757523832049e-02,1.023025294105873062e+00,1.662192414902008419e+00
1.144813915391073786e-02,1.077426097304778230e+00,1.662179282750540166e+00
1.157247073258313441e-02,1.131826900503683175e+00,1.662166150599071690e+00
1.226589894701296882e-02,1.190207883805040057e+00,1.661703569468651276e+00
1.139753002033350865e-02,1.270711550445270177e+00,1.652582118833687552e+00
9.463569119842729291e-03,1.340337309785673003e+00,1.633731479723189439e+00
6.678400695844244339e-03,1.402640399552684602e+00,1.607113136684547250e+00
3.374635123089719801e-03,1.455654463598248682e+00,1.575756686826571773e+00
-5.812631828313284676e-05,1.498603563187439036e+00,1.543221624026278160e+00
-3.184648440025007743e-03,1.530728083142938178e+00,1.513482855136364380e+00
-6.098488895281334310e-03,1.556273719406965350e+00,1.485686550894052882e+00
-8.697619358973722459e-03,1.576012895226822641e+00,1.460764076408717305e+00
-1.113600888738323219e-02,1.592476904076946420e+00,1.437308000981059930e+00
-5.370809804124684894e-02,1.591948096745761987e+00,1.440298749449077764e+00
-5.419578945124013669e-02,1.575466349809546029e+00,1.463829794357839331e+00
-5.471438041099387084e-02,1.555708024813161616e+00,1.488781459308608390e+00
-5.529705685491112521e-02,1.530157952615962103e+00,1.516674275422464246e+00
-5.592119668701883706e-02,1.498041716324127082e+00,1.546467247640851861e+00
-5.660519380761384889e-02,1.455141682323748409e+00,1.579025441075233793e+00
-5.726479114678126314e-02,1.402213928816113953e+00,1.610415982169298932e+00
-5.782015920907329631e-02,1.340031434098964969e+00,1.637067089970184908e+00
-5.820593316198872935e-02,1.270549674705981014e+00,1.655940722829189582e+00
-5.837906705162729248e-02,1.189755296736568102e+00,1.665059587705414401e+00
-5.836060336884779653e-02,1.131908208986727837e+00,1.665395841073435967e+00
-5.833464161113126323e-02,1.077507405787822892e+00,1.665396407612379059e+00
-5.830867985341471604e-02,1.023106602588917724e+00,1.665396974151322151e+00
-5.966153224224707285e-02,9.686340145177740890e-01,1.665353583594395337e+00
-5.962410893082324692e-02,9.142337794022878938e-01,1.665329292201664924e+00
-5.958668561939942099e-02,8.598335442868016987e-01,1.665305000808934732e+00
-5.954926230797559505e-02,8.054333091713155035e-01,1.665280709416204319e+00
-5.951188693773044880e-02,7.543627720326184782e-01,1.665257973937745106e+00
-1.263292809267940464e-01,7.543627720326184782e-01,1.659084783401217456e+00
-1.265121666279672707e-01,8.055401951075250588e-01,1.659072673008475718e+00
-1.266952077268692356e-01,8.599406232287152285e-01,1.659061563695615193e+00
-1.268782488257712004e-01,9.143410513499051762e-01,1.659050454382754669e+00
-1.270612899246731653e-01,9.687414794710953458e-01,1.659039345069893923e+00
-1.272443310235751024e-01,1.023141907592285405e+00,1.659028235757033398e+00
-1.272399046349346752e-01,1.077553939627538426e+00,1.659045100610931023e+00
-1.274208155691348987e-01,1.131954462544511930e+00,1.659030227942292601e+00
-1.275505436005468507e-01,1.189654119908434726e+00,1.658682814819615992e+00
-1.263879398379085806e-01,1.269020249023384173e+00,1.649939403878659006e+00
-1.237771074577438679e-01,1.337542037321219013e+00,1.631788478879331983e+00
-1.200188766098710391e-01,1.398934725075741126e+00,1.606177183437825340e+00
-1.155660767288136381e-01,1.451296545492471779e+00,1.576058362138436308e+00
-1.111646376541931547e-01,1.491994648620783348e+00,1.546269391804473647e+00
-1.067825743186795878e-01,1.525304639407349061e+00,1.516609811280577258e+00
-1.027046066668650809e-01,1.551536193922756990e+00,1.488924351263219759e+00
-9.919833114110390704e-02,1.571441131140891567e+00,1.464954198335878477e+00
-9.585176331549390139e-02,1.588039869126275150e+00,1.442019600329026430e+00
-1.366203790612225133e-01,1.576319933933478357e+00,1.449024975411184135e+00
-1.436996595579272673e-01,1.557924871629103203e+00,1.471477575069743748e+00
-1.509980039202175051e-01,1.536112006575424793e+00,1.494624960179561812e+00
-1.584766834655636225e-01,1.507980620094203195e+00,1.520884934998862237e+00
-1.661674875874372403e-01,1.472970542613212031e+00,1.548434165799838613e+00
-1.737182458509773375e-01,1.430947189644905526e+00,1.575503551898304044e+00
-1.811021993887196313e-01,1.378000715746900751e+00,1.602001525318021979e+00
-1.871041729546730203e-01,1.317021989674883820e+00,1.623757458254981412e+00
-1.909941714623563935e-01,1.250018684159282412e+00,1.638266829735570695e+00
-1.922926149228913750e-01,1.179776749247539946e+00,1.643885676038849386e+00
-1.920052895180607566e-01,1.123575277929300231e+00,1.644063781933221335e+00
-1.908699020491304577e-01,1.070441152929256345e+00,1.644366789475362856e+00
-1.905622347029303776e-01,1.017246731234630053e+00,1.644449324902899523e+00
-1.902545673567302975e-01,9.640523095400039821e-01,1.644531860330436190e+00
-1.899469000105301619e-01,9.108578878453775785e-01,1.644614395757972858e+00
-1.896392326643300263e-01,8.576634661507512858e-01,1.644696931185509525e+00
-1.893315653181299185e-01,8.044690444561248821e-01,1.644779466613046193e+00
-1.890239744259622767e-01,7.543627720326184782e-01,1.644862270749186894e+00
-2.454187523948566652e-01,7.543627720326184782e-01,1.624416128715503671e+00
-2.458730506253831716e-01,8.079115408709733881e-01,1.624254678247444073e+00
-2.463279453077705794e-01,8.643456813104934966e-01,1.624094636951150639e+00
-2.467828399901579317e-01,9.207798217500136051e-01,1.623934595654856983e+00
-2.483963340102539608e-01,9.772720859933996529e-01,1.623264664333587071e+00
-2.488493716402438438e-01,1.033706845348706382e+00,1.623066709199153745e+00
-2.493024092702337269e-01,1.090141604704012890e+00,1.622868754064720420e+00
-2.497554469002237210e-01,1.146576364059319619e+00,1.622670798930286873e+00
-2.498966280144427343e-01,1.210394140455690160e+00,1.621036890161831501e+00
-2.463457286399372559e-01,1.280099201398277042e+00,1.611731284937706121e+00
-2.386854888127256658e-01,1.348864652871643699e+00,1.593088873485197121e+00
-2.295370103323518818e-01,1.402943294360265547e+00,1.571061778889454752e+00
-2.183979909619282456e-01,1.451773165737125337e+00,1.544511818111388379e+00
-2.072775895305065952e-01,1.490683820060106024e+00,1.518003984995669686e+00
-1.963900717481585068e-01,1.522306268160601661e+00,1.492025633754676006e+00
-1.864900080899657697e-01,1.547026168311836924e+00,1.468291077432208658e+00
-2.264881051186025951e-01,1.530421672409577827e+00,1.467268046575954221e+00
-2.386688929637199585e-01,1.504376615550879981e+00,1.488558642730624770e+00
-2.518210104638609614e-01,1.471671604670188982e+00,1.511450025711898792e+00
-2.650096329588675914e-01,1.432076366541699342e+00,1.534401804521844159e+00
-2.777636091932327855e-01,1.383832130130516314e+00,1.556636791403250841e+00
-2.880943295258968084e-01,1.330417189037490511e+00,1.574878887617608081e+00
-2.958538221631694665e-01,1.268618334699672667e+00,1.588884237190627102e+00
-2.995490830966688889e-01,1.202783075926715961e+00,1.596190531431775472e+00
-2.978547404455159087e-01,1.141386615676775795e+00,1.598272369792882008e+00
-2.973118481633576504e-01,1.085745453626060231e+00,1.598549471702980007e+00
-2.967689558811993367e-01,1.030104291575344444e+00,1.598826573613078006e+00
-2.962260635990410784e-01,9.744631295246287683e-01,1.599103675523176005e+00
-2.956831713168828202e-01,9.188219674739130927e-01,1.599380777433274003e+00
-2.951402790347246730e-01,8.631808054231974170e-01,1.599657879343371780e+00
-2.945973867525664147e-01,8.075396433724818523e-01,1.599934981253469779e+00
-2.940551913168621967e-01,7.543627720326184782e-01,1.600213290139923084e+00
-3.317201628244696443e-01,7.543627720326184782e-01,1.576673851535779658e+00
-3.322772678114874201e-01,8.070395056781823895e-01,1.576315614895172246e+00
-3.328345753161507381e-01,8.618386831110790292e-01,1.575957683883203231e+00
-3.333918828208141671e-01,9.166378605439756688e-01,1.575599752871234216e+00
-3.339491903254774297e-01,9.714370379768724195e-01,1.575241821859265423e+00
-3.357810676119139526e-01,1.026245680452928521e+00,1.574008905801626668e+00
-3.373263352438539142e-01,1.081045032173639120e+00,1.572890526133010614e+00
-3.378990012120180464e-01,1.135844383894349718e+00,1.572468365920645317e+00
-3.381045635777057412e-01,1.192023094954335338e+00,1.571796094511383801e+00
-3.351095428379435304e-01,1.253476246248371728e+00,1.566512445376471385e+00
-3.279900951379497442e-01,1.311946351550523415e+00,1.555603578692450029e+00
-3.179250189530302695e-01,1.364039125731356883e+00,1.540677434870045381e+00
-3.053800717864487146e-01,1.410897892031064860e+00,1.522369390420709401e+00
-2.918713079338791649e-01,1.450666304686352825e+00,1.502746761993304148e+00
-2.781593278616988907e-01,1.484047662169221793e+00,1.482846734879081252e+00
-2.646723236281950942e-01,1.512157867476344064e+00,1.463254195992754969e+00
-3.031279790327055523e-01,1.483768659283098312e+00,1.463433609402907898e+00
-3.176173829335546261e-01,1.452201013429815557e+00,1.481194928918787790e+00
-3.321584437227420028e-01,1.414275169034855617e+00,1.499014782224185938e+00
-3.456457191068039170e-01,1.370251139531773577e+00,1.515633222804029900e+00
-3.569881336798036986e-01,1.320532430804977952e+00,1.529806017519811157e+00
-3.651908800915094067e-01,1.265965150453909116e+00,1.540398688448896714e+00
-3.694070724669796801e-01,1.207505451955066755e+00,1.546445492093731611e+00
-3.693880204884134044e-01,1.149336351837120240e+00,1.548074490805238179e+00
-3.687572380900349667e-01,1.092700529248392449e+00,1.548577418647321569e+00
-3.681264556916564734e-01,1.036064706659664214e+00,1.549080346489404736e+00
-3.674956732932778691e-01,9.794288840709363120e-01,1.549583274331487903e+00
-3.668648908948994314e-01,9.227930614822081878e-01,1.550086202173571071e+00
-3.662341084965209381e-01,8.661572388934802857e-01,1.550589130015654238e+00
-3.656033260981424449e-01,8.095214163047522726e-01,1.551092057857737405e+00
-3.649730268563317059e-01,7.543627720326184782e-01,1.551595549643344452e+00
-3.906602210556313071e-01,7.543627720326184782e-01,1.528887929953818725e+00
-3.912551725962740701e-01,8.080952514853934066e-01,1.528311025392112388e+00
-3.918501241369167776e-01,8.625051260353016058e-01,1.527734120830406050e+00
-3.924450756775593185e-01,9.169150005852095831e-01,1.527157216268699935e+00
-3.930400272182020260e-01,9.713248751351177823e-01,1.526580311706993820e+00
-3.937252931373113607e-01,1.025742776292053682e+00,1.525960038220147696e+00
-3.943403569404851372e-01,1.080152168669114010e+00,1.525412075398210776e+00
-3.949554207436589692e-01,1.134561561046174560e+00,1.524864112576273856e+00
-3.953488196040862990e-01,1.188692602377019680e+00,1.524084622201377526e+00
-3.930616611952289507e-01,1.240948233160088066e+00,1.520504990893117858e+00
-3.870038204923733072e-01,1.291783995337169921e+00,1.512986445474541197e+00
-3.779030990763380671e-01,1.339403978135618845e+00,1.502289119941943474e+00
-3.664489598266177373e-01,1.382738747181947447e+00,1.489133597144458365e+00
-3.535053961169603576e-01,1.420991418812352469e+00,1.474422148752169148e+00
-3.400633724699302363e-01,1.453693680684508660e+00,1.459189830625003070e+00
-3.699328593440354140e-01,1.421525168675256134e+00,1.456802790356781951e+00
-3.833557714323155841e-01,1.385486529083909790e+00,1.469800128761515889e+00
-3.954885075668534422e-01,1.344376559193642073e+00,1.481665094645868486e+00
-4.053754508983279936e-01,1.298935677879200945e+00,1.491561524937911276e+00
-4.122480747583476268e-01,1.250182051729373356e+00,1.498813854637802034e+00
-4.158062858889623459e-01,1.199347679816391121e+00,1.502669015318867540e+00
-4.015589250911323904e-01,1.146251589224791312e+00,1.518551412961588021e+00
-4.022803019771231670e-01,1.090277667895105607e+00,1.517818839591403846e+00
-4.030016788631139435e-01,1.034303746565419901e+00,1.517086266221219670e+00
-4.037230557491047755e-01,9.783298252357344182e-01,1.516353692851035717e+00
-4.044444326350955521e-01,9.223559039060486020e-01,1.515621119480851542e+00
-4.051658095210863286e-01,8.663819825763627858e-01,1.514888546110667589e+00
-4.058871864070771052e-01,8.104080612466770805e-01,1.514155972740483413e+00
-4.066094830632209778e-01,7.543627720326184782e-01,1.513422465324401944e+00
