X,Y,Z
-1.199999999999999956e+00,7.499999996959534343e-01,2.631578951079767137e-01
-1.199999999999999956e+00,7.499999996959534343e-01,2.105263161711345976e-01
-1.199999999999999956e+00,7.499999996959534343e-01,1.578947372342924815e-01
-1.199999999999999956e+00,7.499999996959534343e-01,1.052631582974501434e-01
-1.199999999999999956e+00,7.499999996959534343e-01,5.263157936060824937e-02
-1.199999999999999956e+00,7.499999996959534343e-01,4.237659112504843506e-10
-1.199999999999999956e+00,6.999999997009533903e-01,4.237659112504843506e-10
-1.199999999999999956e+00,6.999999997009533903e-01,5.263157936060824937e-02
-1.199999999999999956e+00,6.999999997009533903e-01,1.052631582974501434e-01
-1.199999999999999956e+00,6.999999997009533903e-01,1.578947372342922595e-01
-1.199999999999999956e+00,6.999999997009533903e-01,2.105263161711343756e-01
-1.199999999999999956e+00,6.999999997009533903e-01,2.631578951079764916e-01
-1.199999999999999956e+00,6.999999997009533903e-01,3.157894740448188298e-01
-1.199999999999999956e+00,6.999999997009533903e-01,3.684210529816607238e-01
-1.199999999999999956e+00,6.999999997009533903e-01,4.210526319185028399e-01
-1.199999999999999956e+00,6.999999997009533903e-01,4.736842108553449560e-01
-1.199999999999999956e+00,6.999999997009533903e-01,5.263157897921870720e-01
-1.199999999999999956e+00,6.999999997009533903e-01,5.789473687290294102e-01
-1.199999999999999956e+00,6.999999997009533903e-01,6.315789476658715262e-01
-1.199999999999999956e+00,6.999999997009533903e-01,6.842105266027134203e-01
-1.199999999999999956e+00,6.999999997009533903e-01,7.368421055395555364e-01
-1.199999999999999956e+00,6.999999997009533903e-01,7.894736844763976524e-01
-1.199999999999999956e+00,6.999999997009533903e-01,8.421052634132397685e-01
-1.199999999999999956e+00,6.999999997009533903e-01,8.947368423500818846e-01
-1.199999999999999956e+00,6.999999997009533903e-01,9.473684212869240007e-01
-1.199999999999999956e+00,6.999999997009533903e-01,1.000000000223766117e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.052631579160608011e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.105263158097450349e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.157894737034292465e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.210526315971134581e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.263157894907976697e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.315789473844818591e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.368421052781660929e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.421052631718502823e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.473684210655345161e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.526315789592187278e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.578947368529029394e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.631578947465871510e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.684210526402713626e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.736842105339555520e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.789473684276397636e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.842105263213239752e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.894736842150081868e+00
-1.199999999999999956e+00,6.999999997009533903e-01,1.947368421086924206e+00
-1.199999999999999956e+00,6.999999997009533903e-01,2.000000000023766322e+00
-1.199999999999999956e+00,-1.858234591782093048e-02,2.441703796386718750e+00
-1.199999999999999956e+00,-9.618293471464483754e-03,2.426035525783971636e+00
-1.199999999999999956e+00,1.460824161767959595e-03,2.406670331954956055e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,2.000000000000000000e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.987874699516602117e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.936903553386016608e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.885932407255431098e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.834961261124845588e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.783990114994259857e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.733018968863674347e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.682047822733089060e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.631076676602503328e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.580105530471917596e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.529134384341332087e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.478163238210746799e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.427192092080161068e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.376220945949575558e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.325249799818990049e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.274278653688404539e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.223307507557819029e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.172336361427233298e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.121365215296648010e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.070394069166062501e+00
-1.199999999999999956e+00,6.499999997059533463e-01,1.019422923035476769e+00
-1.199999999999999956e+00,6.499999997059533463e-01,9.684517769048912594e-01
-1.199999999999999956e+00,6.499999997059533463e-01,9.174806307743057499e-01
-1.199999999999999956e+00,6.499999997059533463e-01,8.665094846437202403e-01
-1.199999999999999956e+00,6.499999997059533463e-01,8.155383385131347307e-01
-1.199999999999999956e+00,6.499999997059533463e-01,7.645671923825489991e-01
-1.199999999999999956e+00,6.499999997059533463e-01,7.135960462519632674e-01
-1.199999999999999956e+00,6.499999997059533463e-01,6.626249001213782019e-01
-1.199999999999999956e+00,6.499999997059533463e-01,6.116537539907924703e-01
-1.199999999999999956e+00,6.499999997059533463e-01,5.606826078602069607e-01
-1.199999999999999956e+00,6.499999997059533463e-01,5.097114617296216732e-01
-1.199999999999999956e+00,6.499999997059533463e-01,4.587403155990359416e-01
-1.199999999999999956e+00,6.499999997059533463e-01,4.077691694684504320e-01
-1.199999999999999956e+00,6.499999997059533463e-01,3.567980233378647004e-01
-1.199999999999999956e+00,6.499999997059533463e-01,3.058268772072789687e-01
-1.199999999999999956e+00,6.499999997059533463e-01,2.548557310766939032e-01
-1.199999999999999956e+00,6.499999997059533463e-01,2.038845849461081716e-01
-1.199999999999999956e+00,6.499999997059533463e-01,1.529134388155224400e-01
-1.199999999999999956e+00,6.499999997059533463e-01,1.019422926849373745e-01
-1.199999999999999956e+00,6.499999997059533463e-01,5.097114655435186492e-02
-1.199999999999999956e+00,6.499999997059533463e-01,4.237659112504843506e-10
-1.199999999999999956e+00,5.999999997109533023e-01,4.237659112504843506e-10
-1.199999999999999956e+00,5.999999997109533023e-01,5.097114655435186492e-02
-1.199999999999999956e+00,5.999999997109533023e-01,1.019422926849369304e-01
-1.199999999999999956e+00,5.999999997109533023e-01,1.529134388155224400e-01
-1.199999999999999956e+00,5.999999997109533023e-01,2.038845849461081716e-01
-1.199999999999999956e+00,5.999999997109533023e-01,2.548557310766939032e-01
-1.199999999999999956e+00,5.999999997109533023e-01,3.058268772072791908e-01
-1.199999999999999956e+00,5.999999997109533023e-01,3.567980233378647004e-01
-1.199999999999999956e+00,5.999999997109533023e-01,4.077691694684504320e-01
-1.199999999999999956e+00,5.999999997109533023e-01,4.587403155990359416e-01
-1.199999999999999956e+00,5.999999997109533023e-01,5.097114617296214512e-01
-1.199999999999999956e+00,5.999999997109533023e-01,5.606826078602069607e-01
-1.199999999999999956e+00,5.999999997109533023e-01,6.116537539907924703e-01
-1.199999999999999956e+00,5.999999997109533023e-01,6.626249001213782019e-01
-1.199999999999999956e+00,5.999999997109533023e-01,7.135960462519634895e-01
-1.199999999999999956e+00,5.999999997109533023e-01,7.645671923825489991e-01
-1.199999999999999956e+00,5.999999997109533023e-01,8.155383385131347307e-01
-1.199999999999999956e+00,5.999999997109533023e-01,8.665094846437202403e-01
-1.199999999999999956e+00,5.999999997109533023e-01,9.174806307743057499e-01
-1.199999999999999956e+00,5.999999997109533023e-01,9.684517769048912594e-01
-1.199999999999999956e+00,5.999999997109533023e-01,1.019422923035476769e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.070394069166062501e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.121365215296648010e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.172336361427233298e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.223307507557819029e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.274278653688404539e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.325249799818990049e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.376220945949575558e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.427192092080161068e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.478163238210746799e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.529134384341332087e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.580105530471917596e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.631076676602503328e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.682047822733089060e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.733018968863674347e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.783990114994259857e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.834961261124845588e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.885932407255431098e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.936903553386016608e+00
-1.199999999999999956e+00,5.999999997109533023e-01,1.987874699516601895e+00
-1.199999999999999956e+00,5.999999997109533023e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.999999997109533023e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.999999997109533023e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.999999997109533023e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.999999997109533023e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.999999997109533023e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.999999997109533023e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.999999997109533023e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.999999997109533023e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.999999997109533023e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.999999997109533023e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.999999997109533023e-01,2.000000000000000000e+00
-1.199999999999999956e+00,1.982719078660011292e-02,2.370729207992553711e+00
-1.199999999999999956e+00,5.942604417046224580e-03,2.397899940781918371e+00
-1.199999999999999956e+00,2.189992031368520609e-05,2.409185428171413790e+00
-1.199999999999999956e+00,-1.858234591782093048e-02,2.441703796386718750e+00
-1.199999999999999956e+00,-2.713819475930871056e-02,2.455143559965715205e+00
-1.199999999999999956e+00,-4.025759547948837280e-02,2.475751876831054688e+00
-1.199999999999999956e+00,-1.858234591782093048e-02,2.441703796386718750e+00
-1.199999999999999956e+00,-1.230808284214539999e-02,2.430737009624726053e+00
-1.199999999999999956e+00,1.460824161767959595e-03,2.406670331954956055e+00
-1.199999999999999956e+00,1.624302092886773657e-02,2.377743066301627017e+00
-1.199999999999999956e+00,2.405904683287623039e-02,2.361383204191121354e+00
-1.199999999999999956e+00,5.499999997159532583e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.499999997159532583e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.499999997159532583e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.499999997159532583e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.499999997159532583e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.499999997159532583e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.499999997159532583e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.499999997159532583e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.499999997159532583e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.499999997159532583e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.499999997159532583e-01,2.000000000000000000e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.987874699516602117e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.936903553386016608e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.885932407255431098e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.834961261124845588e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.783990114994259857e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.733018968863674347e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.682047822733089060e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.631076676602503328e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.580105530471917596e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.529134384341332087e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.478163238210746799e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.427192092080161068e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.376220945949575558e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.325249799818990049e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.274278653688404539e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.223307507557819029e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.172336361427233298e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.121365215296648010e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.070394069166062501e+00
-1.199999999999999956e+00,5.499999997159532583e-01,1.019422923035476769e+00
-1.199999999999999956e+00,5.499999997159532583e-01,9.684517769048912594e-01
-1.199999999999999956e+00,5.499999997159532583e-01,9.174806307743057499e-01
-1.199999999999999956e+00,5.499999997159532583e-01,8.665094846437202403e-01
-1.199999999999999956e+00,5.499999997159532583e-01,8.155383385131347307e-01
-1.199999999999999956e+00,5.499999997159532583e-01,7.645671923825489991e-01
-1.199999999999999956e+00,5.499999997159532583e-01,7.135960462519632674e-01
-1.199999999999999956e+00,5.499999997159532583e-01,6.626249001213782019e-01
-1.199999999999999956e+00,5.499999997159532583e-01,6.116537539907924703e-01
-1.199999999999999956e+00,5.499999997159532583e-01,5.606826078602069607e-01
-1.199999999999999956e+00,5.499999997159532583e-01,5.097114617296216732e-01
-1.199999999999999956e+00,5.499999997159532583e-01,4.587403155990359416e-01
-1.199999999999999956e+00,5.499999997159532583e-01,4.077691694684504320e-01
-1.199999999999999956e+00,5.499999997159532583e-01,3.567980233378647004e-01
-1.199999999999999956e+00,5.499999997159532583e-01,3.058268772072789687e-01
-1.199999999999999956e+00,5.499999997159532583e-01,2.548557310766939032e-01
-1.199999999999999956e+00,5.499999997159532583e-01,2.038845849461081716e-01
-1.199999999999999956e+00,5.499999997159532583e-01,1.529134388155224400e-01
-1.199999999999999956e+00,5.499999997159532583e-01,1.019422926849373745e-01
-1.199999999999999956e+00,5.499999997159532583e-01,5.097114655435186492e-02
-1.199999999999999956e+00,5.499999997159532583e-01,4.237659112504843506e-10
-1.199999999999999956e+00,4.999999997209532143e-01,4.237659112504843506e-10
-1.199999999999999956e+00,4.999999997209532143e-01,5.097114655435186492e-02
-1.199999999999999956e+00,4.999999997209532143e-01,1.019422926849369304e-01
-1.199999999999999956e+00,4.999999997209532143e-01,1.529134388155224400e-01
-1.199999999999999956e+00,4.999999997209532143e-01,2.038845849461081716e-01
-1.199999999999999956e+00,4.999999997209532143e-01,2.548557310766939032e-01
-1.199999999999999956e+00,4.999999997209532143e-01,3.058268772072791908e-01
-1.199999999999999956e+00,4.999999997209532143e-01,3.567980233378647004e-01
-1.199999999999999956e+00,4.999999997209532143e-01,4.077691694684504320e-01
-1.199999999999999956e+00,4.999999997209532143e-01,4.587403155990359416e-01
-1.199999999999999956e+00,4.999999997209532143e-01,5.097114617296214512e-01
-1.199999999999999956e+00,4.999999997209532143e-01,5.606826078602069607e-01
-1.199999999999999956e+00,4.999999997209532143e-01,6.116537539907924703e-01
-1.199999999999999956e+00,4.999999997209532143e-01,6.626249001213782019e-01
-1.199999999999999956e+00,4.999999997209532143e-01,7.135960462519634895e-01
-1.199999999999999956e+00,4.999999997209532143e-01,7.645671923825489991e-01
-1.199999999999999956e+00,4.999999997209532143e-01,8.155383385131347307e-01
-1.199999999999999956e+00,4.999999997209532143e-01,8.665094846437202403e-01
-1.199999999999999956e+00,4.999999997209532143e-01,9.174806307743057499e-01
-1.199999999999999956e+00,4.999999997209532143e-01,9.684517769048912594e-01
-1.199999999999999956e+00,4.999999997209532143e-01,1.019422923035476769e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.070394069166062501e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.121365215296648010e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.172336361427233298e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.223307507557819029e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.274278653688404539e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.325249799818990049e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.376220945949575558e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.427192092080161068e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.478163238210746799e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.529134384341332087e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.580105530471917596e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.631076676602503328e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.682047822733089060e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.733018968863674347e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.783990114994259857e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.834961261124845588e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.885932407255431098e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.936903553386016608e+00
-1.199999999999999956e+00,4.999999997209532143e-01,1.987874699516601895e+00
-1.199999999999999956e+00,4.999999997209532143e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.999999997209532143e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.999999997209532143e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.999999997209532143e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.999999997209532143e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.999999997209532143e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.999999997209532143e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.999999997209532143e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.999999997209532143e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.347346708747909516e-02,2.316335513697469040e+00
-1.199999999999999956e+00,3.470473372912048771e-02,2.337872331157358374e+00
-1.199999999999999956e+00,1.982719078660011292e-02,2.370729207992553711e+00
-1.199999999999999956e+00,5.889882813026416086e-03,2.398003111634612328e+00
-1.199999999999999956e+00,-2.667889450367253584e-03,2.413886912012168207e+00
-1.199999999999999956e+00,-1.858234591782093048e-02,2.441703796386718750e+00
-1.199999999999999956e+00,-3.288675134562316082e-02,2.464173551363636250e+00
-1.199999999999999956e+00,-4.025759547948837280e-02,2.475751876831054688e+00
-1.199999999999999956e+00,-5.577471101042846824e-02,2.497758612321093974e+00
-1.199999999999999956e+00,-4.025759547948837280e-02,2.475751876831054688e+00
-1.199999999999999956e+00,-2.421569467348199875e-02,2.450552816143471979e+00
-1.199999999999999956e+00,-1.499787221282633878e-02,2.435438493465480914e+00
-1.199999999999999956e+00,1.460824161767959595e-03,2.406670331954956055e+00
-1.199999999999999956e+00,1.619029932484792808e-02,2.377846237154320974e+00
-1.199999999999999956e+00,2.619759931986552839e-02,2.356660236430780486e+00
-1.199999999999999956e+00,3.666532012382958672e-02,2.333483588897612648e+00
-1.199999999999999956e+00,5.136942118406295776e-02,2.296447515487670898e+00
-1.199999999999999956e+00,4.499999997259531703e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.499999997259531703e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.499999997259531703e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.499999997259531703e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.499999997259531703e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.499999997259531703e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.499999997259531703e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.499999997259531703e-01,2.000000000000000000e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.987874699516602117e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.936903553386016608e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.885932407255431098e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.834961261124845588e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.783990114994259857e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.733018968863674347e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.682047822733089060e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.631076676602503328e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.580105530471917596e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.529134384341332087e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.478163238210746799e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.427192092080161068e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.376220945949575558e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.325249799818990049e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.274278653688404539e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.223307507557819029e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.172336361427233298e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.121365215296648010e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.070394069166062501e+00
-1.199999999999999956e+00,4.499999997259531703e-01,1.019422923035476769e+00
-1.199999999999999956e+00,4.499999997259531703e-01,9.684517769048912594e-01
-1.199999999999999956e+00,4.499999997259531703e-01,9.174806307743057499e-01
-1.199999999999999956e+00,4.499999997259531703e-01,8.665094846437202403e-01
-1.199999999999999956e+00,4.499999997259531703e-01,8.155383385131347307e-01
-1.199999999999999956e+00,4.499999997259531703e-01,7.645671923825489991e-01
-1.199999999999999956e+00,4.499999997259531703e-01,7.135960462519632674e-01
-1.199999999999999956e+00,4.499999997259531703e-01,6.626249001213782019e-01
-1.199999999999999956e+00,4.499999997259531703e-01,6.116537539907924703e-01
-1.199999999999999956e+00,4.499999997259531703e-01,5.606826078602069607e-01
-1.199999999999999956e+00,4.499999997259531703e-01,5.097114617296216732e-01
-1.199999999999999956e+00,4.499999997259531703e-01,4.587403155990359416e-01
-1.199999999999999956e+00,4.499999997259531703e-01,4.077691694684504320e-01
-1.199999999999999956e+00,4.499999997259531703e-01,3.567980233378647004e-01
-1.199999999999999956e+00,4.499999997259531703e-01,3.058268772072789687e-01
-1.199999999999999956e+00,4.499999997259531703e-01,2.548557310766939032e-01
-1.199999999999999956e+00,4.499999997259531703e-01,2.038845849461081716e-01
-1.199999999999999956e+00,4.499999997259531703e-01,1.529134388155224400e-01
-1.199999999999999956e+00,4.499999997259531703e-01,1.019422926849373745e-01
-1.199999999999999956e+00,4.499999997259531703e-01,5.097114655435186492e-02
-1.199999999999999956e+00,4.499999997259531703e-01,4.237659112504843506e-10
-1.199999999999999956e+00,3.999999997309531263e-01,2.000000000023766322e+00
-1.199999999999999956e+00,3.999999997309531263e-01,2.000000000000000000e+00
-1.199999999999999956e+00,3.999999997309531263e-01,2.000000000000000000e+00
-1.199999999999999956e+00,3.999999997309531263e-01,2.000000000000000000e+00
-1.199999999999999956e+00,3.999999997309531263e-01,2.000000000000000000e+00
-1.199999999999999956e+00,3.497062129426407595e-01,2.000060302325551653e+00
-1.199999999999999956e+00,3.497801336036867603e-01,2.000057431721812495e+00
-1.199999999999999956e+00,3.498540542647327611e-01,2.000054561118073337e+00
-1.199999999999999956e+00,3.499279749257787619e-01,2.000051690514334179e+00
-1.199999999999999956e+00,3.499999997359530823e-01,2.000000000023766322e+00
-1.199999999999999956e+00,2.999999997409530383e-01,2.000000000023766322e+00
-1.199999999999999956e+00,2.999307988935015490e-01,2.004901054967205720e+00
-1.199999999999999956e+00,2.989367084617373660e-01,2.005096441422614451e+00
-1.199999999999999956e+00,2.979426180299731275e-01,2.005291827878022737e+00
